Words;Score
svenskt;1295
närmaste;1294
personligen;1293
likt;1293
bordet;1293
snabb;1292
konstatera;1292
skoj;1291
betyg;1288
beskriver;1288
snyggt;1287
diverse;1286
längst;1285
sorts;1284
mötet;1284
mage;1284
killen;1283
möjliga;1282
hållet;1281
åh;1280
hjälpte;1279
te;1278
månaden;1278
grejer;1278
läkaren;1277
blommor;1277
värme;1275
flickan;1273
samman;1272
öl;1270
varenda;1270
serien;1270
snygg;1269
planer;1269
pågår;1268
värde;1266
suck;1266
växa;1265
bidrag;1263
trevliga;1262
skydda;1262
hmm;1260
minsann;1259
koka;1257
lista;1256
smått;1255
gissa;1255
finna;1255
bakgrund;1255
rena;1254
regn;1252
härliga;1252
tyska;1251
våran;1250
utvecklas;1249
ansiktet;1249
allmänt;1248
enskilda;1247
allvarligt;1247
läge;1246
helvete;1246
övertygad;1245
värd;1245
smak;1245
spara;1244
flyttade;1241
kampen;1235
ting;1233
enkla;1233
toppen;1232
farmor;1232
sakta;1231
söta;1230
fara;1230
tåg;1229
således;1229
uppfattning;1228
nio;1227
mamman;1227
lyfta;1227
ytterst;1225
styra;1225
partierna;1224
legat;1224
bevis;1224
ämnet;1223
människorna;1223
beteende;1222
fest;1221
jämfört;1219
yngre;1217
påstår;1216
bjuda;1216
ugnen;1214
tillstånd;1214
positiv;1214
område;1212
bryta;1212
stallet;1211
talade;1209
påverkar;1209
tydlig;1208
telefon;1208
recept;1206
kg;1206
svår;1203
social;1201
ställning;1200
hästen;1200
noga;1199
samarbete;1198
drabbas;1198
häll;1196
tankarna;1195
hoppade;1194
pratat;1193
stil;1192
höst;1191
band;1191
tillfällen;1190
värderingar;1188
listan;1188
julklappar;1187
föll;1186
denne;1186
slutligen;1183
eventuellt;1183
verket;1182
närmast;1180
jaha;1180
skolor;1179
grej;1178
brist;1178
praktiken;1177
uppmärksamhet;1176
startade;1175
kämpa;1175
relation;1174
räknas;1173
orkade;1173
farligt;1173
ljuset;1171
ingår;1171
hjärnan;1171
juli;1170
behålla;1170
centrum;1169
dricker;1167
trist;1166
lösning;1166
vägrar;1165
personalen;1163
hette;1163
gemensamt;1161
kurs;1160
choklad;1160
grundläggande;1158
verkliga;1157
februari;1157
stopp;1156
politikerna;1155
färger;1155
bjuder;1152
hemskt;1150
driva;1150
förändring;1149
klarade;1148
gränsen;1148
fy;1148
hål;1147
förvånad;1147
punkt;1146
anställda;1146
äger;1144
bröd;1144
tidning;1143
nytta;1143
l;1143
sms;1142
avstånd;1140
hästarna;1139
smör;1138
söt;1137
flicka;1137
röd;1135
föräldrarna;1135
tacksam;1134
sannolikt;1130
lön;1130
eftermiddag;1130
individer;1129
flickor;1128
bekant;1128
såsom;1127
favorit;1127
europeiska;1127
använt;1127
styr;1126
återstår;1125
lokala;1125
upptäckte;1124
straff;1124
ställt;1123
hehe;1121
enormt;1121
marknaden;1120
rädsla;1119
duktiga;1119
råkar;1118
red;1118
känd;1118
delta;1118
träningen;1117
trivs;1117
offer;1117
märker;1117
landets;1116
småningom;1115
jaja;1114
bitar;1114
övergrepp;1113
rapport;1113
pigg;1113
mil;1113
öppnar;1111
agera;1111
sjukhuset;1110
upplever;1109
framme;1109
stått;1108
mötte;1108
görs;1105
undrade;1103
material;1103
händerna;1103
blod;1103
redo;1102
van;1101
respektive;1101
orka;1101
åsikt;1099
verklighet;1099
beslutet;1099
åtgärder;1096
kvinnorna;1095
hamna;1095
humör;1094
spelet;1093
röster;1092
påstå;1090
glömde;1090
styrka;1089
kvinnliga;1088
hörs;1088
uppleva;1085
räknar;1085
erfarenheter;1084
tungt;1082
lena;1081
gillade;1080
platsen;1079
minne;1079
effekt;1079
drack;1079
ökad;1078
värmen;1078
kram;1078
driver;1078
kännas;1076
ursäkt;1074
stänga;1073
usch;1072
äkta;1071
tidningar;1071
president;1071
kört;1071
botten;1071
säkerhet;1070
packa;1070
fredags;1070
undantag;1069
takt;1069
starkare;1068
skratta;1068
väggen;1067
utveckla;1067
satsa;1067
regeringens;1066
skapat;1064
kött;1063
runda;1062
roligare;1060
ökade;1059
kända;1059
längs;1058
gravid;1058
glömmer;1058
använde;1058
minnen;1057
chef;1057
forskare;1056
fönstret;1055
menade;1054
tjejerna;1053
lider;1053
befolkningen;1053
start;1052
avgörande;1052
måla;1051
grymt;1050
förutsättningar;1049
viktigare;1048
banan;1048
mörkt;1047
storlek;1046
råder;1046
beskriva;1046
delvis;1045
sticka;1044
snygga;1044
utöver;1042
oro;1040
fattiga;1040
drömmar;1039
julklapp;1038
slänga;1037
möten;1037
kärleken;1037
intresserade;1037
förvisso;1037
demokratin;1037
bjöd;1037
ärligt;1036
skrattade;1036
relationer;1036
innebära;1036
företaget;1036
ler;1035
behandling;1035
utgör;1034
skriker;1034
förtroende;1034
vuxen;1033
tjäna;1031
väntat;1030
varv;1030
misstag;1030
låna;1030
datum;1030
socker;1028
rygg;1027
naturligt;1026
katt;1026
taket;1025
polis;1024
öppnade;1022
tjänar;1022
tvätta;1021
sorg;1021
släpper;1021
förklarar;1021
kriget;1019
varma;1018
skär;1018
myndigheter;1018
tacka;1015
nöjda;1015
mängd;1015
mått;1014
gränser;1014
demokratiska;1014
medveten;1013
skrek;1012
mörka;1012
förändra;1011
journalister;1010
ekonomisk;1010
slutat;1008
r;1008
kraftigt;1008
vapen;1007
språket;1007
kämpar;1006
ekonomiskt;1006
vaken;1005
tränar;1005
säsongen;1005
påminner;1005
lyssnade;1004
framtida;1004
skatt;1003
skickar;1002
rött;1002
ges;1001
säljer;999
skickade;999
privat;999
fönster;999
nr;998
sprida;997
planerat;997
typen;996
konsekvenser;996
förslaget;995
rubriken;994
sten;993
guds;993
religiösa;992
kommentera;992
lita;991
sanning;990
skrämmande;989
önska;988
frågorna;987
tunga;986
allmänna;985
tappat;984
period;983
flyttar;981
dröm;981
affären;980
dumt;979
problemen;978
former;978
vinter;977
medicin;976
dum;976
allmänhet;976
värst;975
tydliga;975
skydd;975
barnens;975
låtar;973
ledde;973
jävligt;973
angående;973
negativa;972
fjärde;972
plugga;971
näsan;970
träd;969
detsamma;969
smart;968
modern;968
mats;968
korrekt;968
försvara;968
ihjäl;967
förmiddagen;967
hoppar;966
pojkar;964
missat;964
miljö;964
hänsyn;964
grattis;964
boende;964
spelat;963
lärde;962
folkpartiet;962
väljare;961
utrymme;961
når;961
topp;960
sexuella;960
havet;959
förlåt;959
medel;958
händelser;958
gatan;957
återkommer;956
tjejen;956
böckerna;956
total;955
butiken;955
väntan;954
smärta;954
prov;952
tävling;951
ämne;950
vardag;950
gråta;950
besöka;948
alkohol;948
vinst;947
potatis;947
kommuner;947
saknas;946
minnas;946
dan;945
nödvändigt;944
lille;944
förändringar;944
mark;943
hängde;943
trygghet;941
skett;941
himlen;941
franska;941
medier;940
gällande;940
förståelse;940
